L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 5.65685424949, 1, 4, 8, 32, gauss, 0.0411944444444
40, 5.01671234228, 1, 1, 16, 32, gauss, 0.233583333333
40, 6.35819223987, 1, 12, 8, 32, gauss, 0.0343888888889
40, 4.25067121394, 1, 1, 16, 32, gauss, 0.233138888889
40, 6.35819223987, 1, 1, 12, 32, gauss, 0.122555555556
40, 5.65685424949, 1, 7, 8, 32, gauss, 0.0392777777778
40, 5.01671234228, 1, 14, 12, 32, gauss, 0.113277777778
40, 5.65685424949, 1, 13, 8, 32, gauss, 0.0328888888889
40, 5.01671234228, 1, 6, 12, 32, gauss, 0.117388888889
40, 6.35819223987, 1, 9, 12, 32, gauss, 0.12325
40, 4.25067121394, 1, 14, 16, 32, gauss, 0.217166666667
40, 4.25067121394, 1, 12, 12, 32, gauss, 0.1145
40, 6.35819223987, 1, 9, 16, 32, gauss, 0.240583333333
40, 5.65685424949, 1, 11, 16, 32, gauss, 0.222972222222
40, 4.25067121394, 1, 2, 8, 32, gauss, 0.0418333333333
40, 4.25067121394, 1, 11, 16, 32, gauss, 0.209027777778
40, 5.01671234228, 1, 7, 16, 32, gauss, 0.211444444444
40, 5.65685424949, 1, 1, 8, 32, gauss, 0.0405555555556
40, 5.19709561257, 1, 2, 8, 32, gauss, 0.03975
40, 5.01671234228, 1, 6, 8, 32, gauss, 0.0394166666667
40, 6.35819223987, 1, 7, 8, 32, gauss, 0.0384444444444
40, 5.01671234228, 1, 9, 16, 32, gauss, 0.218444444444
40, 5.01671234228, 1, 9, 8, 32, gauss, 0.0358333333333
40, 5.65685424949, 1, 3, 16, 32, gauss, 0.228361111111
40, 6.35819223987, 1, 13, 8, 32, gauss, 0.0344722222222
40, 5.19709561257, 1, 8, 16, 32, gauss, 0.220527777778
40, 4.25067121394, 1, 12, 8, 32, gauss, 0.0351944444444
40, 5.19709561257, 1, 10, 8, 32, gauss, 0.0324166666667
40, 5.65685424949, 1, 4, 12, 32, gauss, 0.122777777778
40, 5.01671234228, 1, 7, 12, 32, gauss, 0.113861111111
40, 5.65685424949, 1, 1, 12, 32, gauss, 0.127777777778
40, 5.01671234228, 1, 8, 8, 32, gauss, 0.0350277777778
40, 5.01671234228, 1, 13, 12, 32, gauss, 0.114444444444
40, 5.65685424949, 1, 10, 8, 32, gauss, 0.0372777777778
40, 5.19709561257, 1, 7, 16, 32, gauss, 0.226638888889
40, 4.25067121394, 1, 13, 12, 32, gauss, 0.108888888889
40, 5.65685424949, 1, 2, 8, 32, gauss, 0.0401666666667
40, 6.35819223987, 1, 4, 8, 32, gauss, 0.0399166666667
40, 5.19709561257, 1, 11, 8, 32, gauss, 0.0351944444444
40, 5.19709561257, 1, 14, 12, 32, gauss, 0.114611111111
40, 5.65685424949, 1, 9, 12, 32, gauss, 0.116277777778
40, 5.65685424949, 1, 6, 16, 32, gauss, 0.216
40, 5.19709561257, 1, 10, 12, 32, gauss, 0.109833333333
40, 6.35819223987, 1, 6, 12, 32, gauss, 0.123722222222
40, 6.35819223987, 1, 10, 12, 32, gauss, 0.116027777778
40, 6.35819223987, 1, 12, 16, 32, gauss, 0.227416666667
40, 5.65685424949, 1, 5, 8, 32, gauss, 0.0386388888889
40, 5.65685424949, 1, 14, 16, 32, gauss, 0.222888888889
40, 4.25067121394, 1, 7, 16, 32, gauss, 0.229777777778
40, 5.01671234228, 1, 12, 12, 32, gauss, 0.111277777778
40, 5.65685424949, 1, 11, 8, 32, gauss, 0.0348055555556
40, 5.01671234228, 1, 1, 8, 32, gauss, 0.0376666666667
40, 4.25067121394, 1, 13, 8, 32, gauss, 0.0357222222222
40, 5.65685424949, 1, 1, 16, 32, gauss, 0.237472222222
40, 6.35819223987, 1, 4, 16, 32, gauss, 0.237972222222
40, 5.01671234228, 1, 10, 12, 32, gauss, 0.111333333333
40, 6.35819223987, 1, 7, 16, 32, gauss, 0.239222222222
40, 5.65685424949, 1, 9, 16, 32, gauss, 0.224277777778
40, 5.19709561257, 1, 7, 12, 32, gauss, 0.120361111111
40, 5.01671234228, 1, 12, 16, 32, gauss, 0.207305555556
40, 5.01671234228, 1, 2, 12, 32, gauss, 0.126833333333
40, 4.25067121394, 1, 5, 8, 32, gauss, 0.0424166666667
40, 5.65685424949, 1, 8, 16, 32, gauss, 0.221888888889
40, 5.01671234228, 1, 10, 16, 32, gauss, 0.212361111111
40, 6.35819223987, 1, 5, 8, 32, gauss, 0.0398055555556
40, 4.25067121394, 1, 8, 16, 32, gauss, 0.217611111111
40, 6.35819223987, 1, 11, 8, 32, gauss, 0.0350277777778
40, 5.01671234228, 1, 4, 16, 32, gauss, 0.227027777778
40, 5.01671234228, 1, 14, 8, 32, gauss, 0.0345555555556
40, 5.19709561257, 1, 6, 16, 32, gauss, 0.218694444444
40, 4.25067121394, 1, 10, 8, 32, gauss, 0.0373333333333
40, 6.35819223987, 1, 7, 12, 32, gauss, 0.121555555556
40, 4.25067121394, 1, 10, 16, 32, gauss, 0.219555555556
40, 5.19709561257, 1, 7, 8, 32, gauss, 0.0388055555556
40, 5.19709561257, 1, 14, 16, 32, gauss, 0.215083333333
40, 5.19709561257, 1, 8, 8, 32, gauss, 0.0363333333333
40, 6.35819223987, 1, 6, 16, 32, gauss, 0.231472222222
40, 4.25067121394, 1, 5, 16, 32, gauss, 0.227194444444
40, 4.25067121394, 1, 13, 16, 32, gauss, 0.215194444444
40, 5.65685424949, 1, 8, 8, 32, gauss, 0.0365277777778
40, 6.35819223987, 1, 10, 8, 32, gauss, 0.03575
40, 4.25067121394, 1, 2, 12, 32, gauss, 0.132861111111
40, 6.35819223987, 1, 2, 8, 32, gauss, 0.0421666666667
40, 5.19709561257, 1, 6, 12, 32, gauss, 0.119694444444
40, 4.25067121394, 1, 4, 16, 32, gauss, 0.221333333333
40, 4.25067121394, 1, 10, 12, 32, gauss, 0.116722222222
40, 5.01671234228, 1, 7, 8, 32, gauss, 0.0372777777778
40, 5.19709561257, 1, 9, 8, 32, gauss, 0.0358888888889
40, 5.19709561257, 1, 12, 12, 32, gauss, 0.112972222222
40, 6.35819223987, 1, 8, 12, 32, gauss, 0.119583333333
40, 5.01671234228, 1, 4, 12, 32, gauss, 0.121833333333
40, 4.25067121394, 1, 2, 16, 32, gauss, 0.247166666667
40, 5.65685424949, 1, 3, 8, 32, gauss, 0.0392777777778
40, 6.35819223987, 1, 13, 16, 32, gauss, 0.226138888889
40, 5.65685424949, 1, 9, 8, 32, gauss, 0.0366111111111
40, 6.35819223987, 1, 14, 12, 32, gauss, 0.121611111111
40, 5.01671234228, 1, 3, 16, 32, gauss, 0.225972222222
40, 4.25067121394, 1, 12, 16, 32, gauss, 0.215833333333
40, 4.25067121394, 1, 6, 8, 32, gauss, 0.0393055555556
40, 4.25067121394, 1, 11, 8, 32, gauss, 0.0343333333333
