L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 0.0, 1, 22, 4, 32, gauss, 0.0033125
40, 7.2, 1, 20, 4, 32, gauss, 0.0029875
40, 0.2, 1, 25, 4, 32, gauss, 0.0030125
40, 2.8, 1, 37, 4, 32, gauss, 0.0028
40, 6.2, 1, 33, 4, 32, gauss, 0.002975
40, 1.2, 1, 6, 4, 32, gauss, 0.0030125
40, 2.4, 1, 28, 4, 32, gauss, 0.00275
40, 7.0, 1, 1, 4, 32, gauss, 0.0038375
40, 4.6, 1, 38, 4, 32, gauss, 0.00255
40, 0.4, 1, 28, 4, 32, gauss, 0.0032375
40, 3.2, 1, 6, 4, 32, gauss, 0.0032625
40, 1.8, 1, 13, 4, 32, gauss, 0.0037375
40, 4.6, 1, 8, 4, 32, gauss, 0.003775
40, 0.2, 1, 23, 4, 32, gauss, 0.00265
40, 5.2, 1, 33, 4, 32, gauss, 0.00295
40, 0.4, 1, 26, 4, 32, gauss, 0.0034625
40, 2.8, 1, 13, 4, 32, gauss, 0.003575
40, 4.6, 1, 14, 4, 32, gauss, 0.0033625
40, 0.6, 1, 9, 4, 32, gauss, 0.00325
40, 2.4, 1, 12, 4, 32, gauss, 0.0036625
40, 2.4, 1, 15, 4, 32, gauss, 0.003325
40, 7.6, 1, 15, 4, 32, gauss, 0.0038125
40, 4.4, 1, 31, 4, 32, gauss, 0.00255
40, 1.0, 1, 28, 4, 32, gauss, 0.002625
40, 7.8, 1, 9, 4, 32, gauss, 0.004625
40, 4.2, 1, 15, 4, 32, gauss, 0.0031375
40, 7.2, 1, 29, 4, 32, gauss, 0.0030125
40, 5.0, 1, 22, 4, 32, gauss, 0.0028375
40, 0.8, 1, 19, 4, 32, gauss, 0.0030875
40, 6.0, 1, 29, 4, 32, gauss, 0.0025
40, 3.0, 1, 39, 4, 32, gauss, 0.002575
40, 6.0, 1, 2, 4, 32, gauss, 0.003675
40, 6.6, 1, 6, 4, 32, gauss, 0.0037875
40, 6.0, 1, 15, 4, 32, gauss, 0.0027125
40, 6.0, 1, 7, 4, 32, gauss, 0.0039875
40, 6.4, 1, 21, 4, 32, gauss, 0.0025875
40, 4.0, 1, 40, 4, 32, gauss, 0.0025625
40, 7.6, 1, 10, 4, 32, gauss, 0.00395
40, 1.6, 1, 19, 4, 32, gauss, 0.0035
40, 3.8, 1, 34, 4, 32, gauss, 0.0027
40, 3.2, 1, 31, 4, 32, gauss, 0.0026875
40, 4.0, 1, 24, 4, 32, gauss, 0.0025375
40, 0.8, 1, 12, 4, 32, gauss, 0.0035125
40, 3.4, 1, 8, 4, 32, gauss, 0.0035
40, 5.2, 1, 37, 4, 32, gauss, 0.0028875
40, 0.0, 1, 21, 4, 32, gauss, 0.0033625
40, 1.2, 1, 5, 4, 32, gauss, 0.0031625
40, 2.6, 1, 40, 4, 32, gauss, 0.002675
40, 4.2, 1, 34, 4, 32, gauss, 0.002575
40, 5.0, 1, 11, 4, 32, gauss, 0.0029125
40, 5.4, 1, 9, 4, 32, gauss, 0.0031375
40, 4.8, 1, 11, 4, 32, gauss, 0.0031625
40, 7.8, 1, 8, 4, 32, gauss, 0.0044125
40, 5.0, 1, 14, 4, 32, gauss, 0.00305
40, 4.6, 1, 4, 4, 32, gauss, 0.0036375
40, 2.4, 1, 26, 4, 32, gauss, 0.0024875
40, 0.4, 1, 2, 4, 32, gauss, 0.0027625
40, 0.8, 1, 28, 4, 32, gauss, 0.003
40, 2.4, 1, 16, 4, 32, gauss, 0.0034125
40, 1.6, 1, 37, 4, 32, gauss, 0.003175
40, 7.2, 1, 33, 4, 32, gauss, 0.0033375
40, 0.6, 1, 21, 4, 32, gauss, 0.0030625
40, 2.2, 1, 26, 4, 32, gauss, 0.002625
40, 7.6, 1, 33, 4, 32, gauss, 0.003275
40, 1.2, 1, 23, 4, 32, gauss, 0.0037125
40, 6.6, 1, 10, 4, 32, gauss, 0.0035875
40, 7.0, 1, 27, 4, 32, gauss, 0.0029875
40, 0.8, 1, 25, 4, 32, gauss, 0.003375
40, 4.6, 1, 23, 4, 32, gauss, 0.0026875
40, 0.8, 1, 29, 4, 32, gauss, 0.0029
40, 3.8, 1, 26, 4, 32, gauss, 0.00265
40, 7.6, 1, 18, 4, 32, gauss, 0.0044
40, 2.8, 1, 34, 4, 32, gauss, 0.002375
40, 2.6, 1, 11, 4, 32, gauss, 0.0032875
40, 1.6, 1, 30, 4, 32, gauss, 0.002725
40, 1.4, 1, 20, 4, 32, gauss, 0.0034125
40, 4.0, 1, 12, 4, 32, gauss, 0.0034875
40, 1.6, 1, 16, 4, 32, gauss, 0.003025
40, 5.6, 1, 5, 4, 32, gauss, 0.0037875
