L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 4.5, 1, 28, 15, 32, gauss, 0.20215
40, 0.5, 1, 22, 15, 32, gauss, 0.1827
40, 6.0, 1, 30, 15, 32, gauss, 0.20175
40, 6.5, 1, 21, 15, 32, gauss, 0.1949
40, 3.0, 1, 21, 15, 32, gauss, 0.1806
40, 1.5, 1, 25, 15, 32, gauss, 0.1778
40, 0.5, 1, 23, 15, 32, gauss, 0.1865
40, 6.5, 1, 29, 15, 32, gauss, 0.21295
40, 0.0, 1, 29, 15, 32, gauss, 0.194
40, 5.5, 1, 27, 15, 32, gauss, 0.2
40, 4.0, 1, 36, 15, 32, gauss, 0.1938
40, 4.5, 1, 25, 15, 32, gauss, 0.2009
40, 2.5, 1, 39, 15, 32, gauss, 0.19105
40, 3.5, 1, 40, 15, 32, gauss, 0.1949
40, 2.5, 1, 25, 15, 32, gauss, 0.1835
40, 1.5, 1, 23, 15, 32, gauss, 0.1785
40, 0.0, 1, 36, 15, 32, gauss, 0.18085
40, 5.5, 1, 33, 15, 32, gauss, 0.1984
40, 4.0, 1, 38, 15, 32, gauss, 0.1903
40, 4.0, 1, 23, 15, 32, gauss, 0.18765
40, 6.0, 1, 36, 15, 32, gauss, 0.18695
40, 3.5, 1, 26, 15, 32, gauss, 0.1896
40, 3.0, 1, 31, 15, 32, gauss, 0.18205
40, 6.5, 1, 22, 15, 32, gauss, 0.1904
40, 5.5, 1, 22, 15, 32, gauss, 0.19035
40, 5.0, 1, 30, 15, 32, gauss, 0.19025
40, 3.5, 1, 21, 15, 32, gauss, 0.19045
40, 4.5, 1, 30, 15, 32, gauss, 0.19465
40, 1.0, 1, 37, 15, 32, gauss, 0.18375
40, 4.5, 1, 29, 15, 32, gauss, 0.19685
40, 4.5, 1, 32, 15, 32, gauss, 0.19355
40, 4.5, 1, 38, 15, 32, gauss, 0.19575
40, 3.0, 1, 25, 15, 32, gauss, 0.1894
40, 0.0, 1, 23, 15, 32, gauss, 0.1919
40, 3.5, 1, 33, 15, 32, gauss, 0.18205
40, 3.5, 1, 37, 15, 32, gauss, 0.176
40, 6.0, 1, 21, 15, 32, gauss, 0.196
40, 1.5, 1, 28, 15, 32, gauss, 0.195
40, 0.0, 1, 24, 15, 32, gauss, 0.19165
40, 1.5, 1, 20, 15, 32, gauss, 0.1981
40, 1.5, 1, 21, 15, 32, gauss, 0.20045
40, 2.0, 1, 25, 15, 32, gauss, 0.19105
40, 2.0, 1, 40, 15, 32, gauss, 0.189
40, 1.0, 1, 38, 15, 32, gauss, 0.1803
40, 2.0, 1, 32, 15, 32, gauss, 0.1881
40, 1.5, 1, 29, 15, 32, gauss, 0.1875
40, 1.0, 1, 34, 15, 32, gauss, 0.1849
40, 5.5, 1, 23, 15, 32, gauss, 0.1917
40, 0.0, 1, 21, 15, 32, gauss, 0.20625
40, 3.0, 1, 37, 15, 32, gauss, 0.1764
40, 1.5, 1, 33, 15, 32, gauss, 0.17735
40, 6.0, 1, 32, 15, 32, gauss, 0.1992
40, 5.0, 1, 32, 15, 32, gauss, 0.2014
40, 3.0, 1, 33, 15, 32, gauss, 0.1854
40, 6.5, 1, 35, 15, 32, gauss, 0.21775
40, 6.0, 1, 40, 15, 32, gauss, 0.22695
40, 1.5, 1, 22, 15, 32, gauss, 0.1921
40, 1.0, 1, 25, 15, 32, gauss, 0.18805
40, 4.0, 1, 22, 15, 32, gauss, 0.18695
