L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 1.0, 1, 6, 12, 32, gauss, 0.1365
40, 4.5, 1, 5, 12, 32, gauss, 0.125
40, 4.5, 1, 10, 8, 32, gauss, 0.043
40, 5.5, 1, 14, 12, 32, gauss, 0.1085
40, 5.5, 1, 9, 12, 32, gauss, 0.116
40, 2.0, 1, 9, 16, 32, gauss, 0.215
40, 5.0, 1, 1, 12, 32, gauss, 0.127
40, 2.0, 1, 3, 8, 32, gauss, 0.036
40, 0.5, 1, 11, 16, 32, gauss, 0.2305
40, 4.0, 1, 12, 16, 32, gauss, 0.2245
40, 7.5, 1, 9, 16, 32, gauss, 0.247
40, 2.0, 1, 8, 16, 32, gauss, 0.23
40, 1.0, 1, 7, 12, 32, gauss, 0.103
40, 7.5, 1, 13, 12, 32, gauss, 0.132
40, 3.5, 1, 14, 12, 32, gauss, 0.1235
40, 3.5, 1, 14, 16, 32, gauss, 0.227
40, 6.5, 1, 10, 8, 32, gauss, 0.0395
40, 3.0, 1, 3, 8, 32, gauss, 0.0385
40, 4.5, 1, 6, 12, 32, gauss, 0.125
40, 7.0, 1, 6, 12, 32, gauss, 0.1285
40, 0.5, 1, 2, 8, 32, gauss, 0.0355
40, 3.5, 1, 6, 16, 32, gauss, 0.214
40, 1.5, 1, 3, 8, 32, gauss, 0.0345
40, 1.5, 1, 4, 12, 32, gauss, 0.142
40, 5.0, 1, 6, 16, 32, gauss, 0.233
40, 2.0, 1, 11, 12, 32, gauss, 0.128
40, 0.0, 1, 2, 16, 32, gauss, 0.237
40, 3.5, 1, 10, 8, 32, gauss, 0.039
40, 4.0, 1, 13, 16, 32, gauss, 0.202
40, 6.0, 1, 7, 16, 32, gauss, 0.2235
40, 5.5, 1, 3, 8, 32, gauss, 0.045
40, 4.0, 1, 4, 12, 32, gauss, 0.1215
40, 4.5, 1, 8, 16, 32, gauss, 0.2085
40, 5.5, 1, 13, 16, 32, gauss, 0.207
40, 3.0, 1, 14, 8, 32, gauss, 0.032
40, 1.0, 1, 5, 16, 32, gauss, 0.235
40, 6.5, 1, 12, 16, 32, gauss, 0.2165
40, 0.5, 1, 5, 12, 32, gauss, 0.1305
40, 0.0, 1, 6, 8, 32, gauss, 0.0385
40, 3.5, 1, 5, 8, 32, gauss, 0.037
40, 7.0, 1, 6, 16, 32, gauss, 0.2405
40, 0.0, 1, 14, 8, 32, gauss, 0.0435
40, 0.5, 1, 8, 8, 32, gauss, 0.041
40, 6.5, 1, 13, 12, 32, gauss, 0.1175
40, 3.0, 1, 10, 8, 32, gauss, 0.0375
40, 1.0, 1, 11, 16, 32, gauss, 0.2545
40, 4.0, 1, 14, 16, 32, gauss, 0.203
40, 7.0, 1, 11, 12, 32, gauss, 0.134
40, 0.0, 1, 8, 8, 32, gauss, 0.0345
40, 2.0, 1, 12, 16, 32, gauss, 0.226
40, 5.0, 1, 11, 8, 32, gauss, 0.035
40, 3.5, 1, 13, 12, 32, gauss, 0.1185
40, 7.0, 1, 14, 12, 32, gauss, 0.13
40, 4.0, 1, 8, 8, 32, gauss, 0.0415
40, 6.5, 1, 5, 16, 32, gauss, 0.2445
40, 0.0, 1, 8, 16, 32, gauss, 0.246
40, 5.5, 1, 1, 16, 32, gauss, 0.2305
40, 6.0, 1, 5, 12, 32, gauss, 0.114
40, 4.5, 1, 6, 8, 32, gauss, 0.0365
40, 1.0, 1, 3, 12, 32, gauss, 0.135
40, 5.5, 1, 9, 8, 32, gauss, 0.03
40, 5.5, 1, 2, 8, 32, gauss, 0.0385
40, 3.0, 1, 12, 8, 32, gauss, 0.0385
40, 3.0, 1, 6, 12, 32, gauss, 0.137
40, 2.0, 1, 3, 12, 32, gauss, 0.1255
40, 4.0, 1, 11, 12, 32, gauss, 0.118
40, 5.0, 1, 13, 8, 32, gauss, 0.037
40, 0.0, 1, 12, 16, 32, gauss, 0.245
40, 6.0, 1, 1, 8, 32, gauss, 0.041
40, 2.5, 1, 11, 16, 32, gauss, 0.2245
40, 7.5, 1, 5, 8, 32, gauss, 0.0385
40, 2.5, 1, 10, 8, 32, gauss, 0.0375
40, 5.5, 1, 10, 12, 32, gauss, 0.117
40, 2.5, 1, 8, 16, 32, gauss, 0.241
40, 7.5, 1, 3, 16, 32, gauss, 0.278
40, 2.0, 1, 7, 8, 32, gauss, 0.0305
40, 0.0, 1, 3, 12, 32, gauss, 0.1155
40, 2.5, 1, 9, 8, 32, gauss, 0.0415
40, 3.5, 1, 5, 16, 32, gauss, 0.2165
40, 0.5, 1, 6, 12, 32, gauss, 0.1175
40, 2.5, 1, 8, 12, 32, gauss, 0.1295
40, 4.5, 1, 9, 8, 32, gauss, 0.037
40, 6.5, 1, 6, 16, 32, gauss, 0.224
40, 2.5, 1, 10, 16, 32, gauss, 0.2325
40, 1.5, 1, 10, 12, 32, gauss, 0.1265
40, 3.0, 1, 8, 16, 32, gauss, 0.2405
40, 5.0, 1, 5, 12, 32, gauss, 0.1165
40, 5.0, 1, 10, 16, 32, gauss, 0.2325
40, 0.5, 1, 12, 12, 32, gauss, 0.129
40, 2.0, 1, 14, 12, 32, gauss, 0.1195
40, 5.0, 1, 2, 16, 32, gauss, 0.2405
40, 4.0, 1, 9, 16, 32, gauss, 0.2205
40, 0.0, 1, 10, 12, 32, gauss, 0.1245
40, 4.5, 1, 8, 12, 32, gauss, 0.115
40, 5.0, 1, 8, 16, 32, gauss, 0.231
40, 4.0, 1, 1, 16, 32, gauss, 0.2445
40, 7.0, 1, 12, 12, 32, gauss, 0.141
40, 0.5, 1, 14, 16, 32, gauss, 0.23
40, 7.5, 1, 2, 16, 32, gauss, 0.2815
