L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 3.0, 1, 7, 8, 32, gauss, 0.0394680851064
40, 2.0, 1, 16, 8, 32, gauss, 0.0357446808511
40, 1.5, 1, 10, 8, 32, gauss, 0.0389361702128
40, 0.5, 1, 1, 8, 32, gauss, 0.0359574468085
40, 3.0, 1, 15, 8, 32, gauss, 0.038085106383
40, 1.0, 1, 2, 8, 32, gauss, 0.0353191489362
40, 4.0, 1, 10, 8, 32, gauss, 0.0386170212766
40, 1.0, 1, 10, 8, 32, gauss, 0.0384042553191
40, 5.0, 1, 15, 8, 32, gauss, 0.0296808510638
40, 6.0, 1, 8, 8, 32, gauss, 0.0373404255319
40, 2.5, 1, 6, 8, 32, gauss, 0.0351063829787
40, 2.5, 1, 16, 8, 32, gauss, 0.036914893617
40, 5.5, 1, 4, 8, 32, gauss, 0.0407446808511
40, 3.0, 1, 8, 8, 32, gauss, 0.0340425531915
40, 6.0, 1, 6, 8, 32, gauss, 0.0406382978723
40, 3.5, 1, 2, 8, 32, gauss, 0.0387234042553
40, 2.5, 1, 3, 8, 32, gauss, 0.038085106383
40, 0.0, 1, 3, 8, 32, gauss, 0.0374468085106
40, 7.5, 1, 13, 8, 32, gauss, 0.0451063829787
40, 1.0, 1, 13, 8, 32, gauss, 0.0368085106383
40, 2.0, 1, 14, 8, 32, gauss, 0.033829787234
40, 6.5, 1, 8, 8, 32, gauss, 0.0378723404255
40, 1.0, 1, 3, 8, 32, gauss, 0.0362765957447
40, 4.0, 1, 7, 8, 32, gauss, 0.0406382978723
40, 2.0, 1, 4, 8, 32, gauss, 0.0405319148936
40, 0.5, 1, 12, 8, 32, gauss, 0.043829787234
40, 7.5, 1, 16, 8, 32, gauss, 0.0445744680851
40, 1.5, 1, 2, 8, 32, gauss, 0.0376595744681
40, 1.5, 1, 6, 8, 32, gauss, 0.0409574468085
40, 7.0, 1, 6, 8, 32, gauss, 0.0392553191489
40, 0.5, 1, 4, 8, 32, gauss, 0.0345744680851
40, 5.0, 1, 5, 8, 32, gauss, 0.0392553191489
40, 3.5, 1, 1, 8, 32, gauss, 0.0412765957447
40, 6.0, 1, 15, 8, 32, gauss, 0.0335106382979
40, 4.5, 1, 1, 8, 32, gauss, 0.043085106383
40, 7.5, 1, 7, 8, 32, gauss, 0.0407446808511
40, 5.5, 1, 2, 8, 32, gauss, 0.04
40, 4.0, 1, 13, 8, 32, gauss, 0.0312765957447
40, 5.0, 1, 2, 8, 32, gauss, 0.036914893617
40, 7.5, 1, 1, 8, 32, gauss, 0.0471276595745
40, 0.5, 1, 7, 8, 32, gauss, 0.0415957446809
40, 7.5, 1, 4, 8, 32, gauss, 0.0407446808511
40, 7.0, 1, 13, 8, 32, gauss, 0.0374468085106
40, 2.0, 1, 13, 8, 32, gauss, 0.0378723404255
40, 0.5, 1, 6, 8, 32, gauss, 0.038085106383
40, 6.5, 1, 9, 8, 32, gauss, 0.0359574468085
40, 7.0, 1, 7, 8, 32, gauss, 0.0362765957447
40, 3.0, 1, 16, 8, 32, gauss, 0.0354255319149
40, 3.5, 1, 5, 8, 32, gauss, 0.038085106383
40, 0.0, 1, 14, 8, 32, gauss, 0.0402127659574
40, 3.5, 1, 13, 8, 32, gauss, 0.0409574468085
40, 5.0, 1, 12, 8, 32, gauss, 0.0344680851064
40, 0.5, 1, 10, 8, 32, gauss, 0.0371276595745
40, 2.5, 1, 15, 8, 32, gauss, 0.0376595744681
40, 4.0, 1, 12, 8, 32, gauss, 0.0353191489362
40, 3.0, 1, 1, 8, 32, gauss, 0.0391489361702
40, 4.0, 1, 6, 8, 32, gauss, 0.0397872340426
40, 4.5, 1, 5, 8, 32, gauss, 0.0390425531915
