L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 7.5, 1, 2, 12, 32, gauss, 0.1427
40, 3.0, 1, 12, 16, 32, gauss, 0.22145
40, 5.0, 1, 12, 8, 32, gauss, 0.0324
40, 0.5, 1, 3, 16, 32, gauss, 0.235
40, 4.0, 1, 12, 8, 32, gauss, 0.0346
40, 1.0, 1, 8, 16, 32, gauss, 0.22505
40, 2.0, 1, 11, 16, 32, gauss, 0.23545
40, 4.5, 1, 5, 8, 32, gauss, 0.0374
40, 5.5, 1, 3, 12, 32, gauss, 0.12295
40, 0.0, 1, 9, 16, 32, gauss, 0.24235
40, 2.5, 1, 4, 12, 32, gauss, 0.12965
40, 7.0, 1, 9, 12, 32, gauss, 0.13015
40, 0.0, 1, 14, 12, 32, gauss, 0.1312
40, 1.5, 1, 2, 12, 32, gauss, 0.12585
40, 3.5, 1, 4, 16, 32, gauss, 0.233
40, 1.5, 1, 7, 8, 32, gauss, 0.0437
40, 4.5, 1, 6, 8, 32, gauss, 0.0429
40, 0.5, 1, 4, 16, 32, gauss, 0.2309
40, 7.5, 1, 14, 12, 32, gauss, 0.14775
40, 6.0, 1, 14, 8, 32, gauss, 0.0334
40, 1.5, 1, 13, 8, 32, gauss, 0.04305
40, 2.5, 1, 11, 12, 32, gauss, 0.11555
40, 3.5, 1, 8, 12, 32, gauss, 0.11695
40, 0.0, 1, 11, 12, 32, gauss, 0.1257
40, 7.5, 1, 7, 8, 32, gauss, 0.0417
40, 0.0, 1, 14, 16, 32, gauss, 0.2424
40, 3.0, 1, 1, 12, 32, gauss, 0.126
40, 7.0, 1, 5, 16, 32, gauss, 0.2368
40, 2.0, 1, 12, 8, 32, gauss, 0.03865
40, 5.0, 1, 10, 8, 32, gauss, 0.034
40, 4.0, 1, 7, 16, 32, gauss, 0.22255
40, 4.5, 1, 10, 16, 32, gauss, 0.21135
40, 5.5, 1, 4, 12, 32, gauss, 0.1292
40, 2.0, 1, 1, 16, 32, gauss, 0.23465
40, 2.0, 1, 14, 16, 32, gauss, 0.2073
40, 0.5, 1, 5, 16, 32, gauss, 0.23225
40, 5.5, 1, 6, 12, 32, gauss, 0.11885
40, 3.5, 1, 13, 8, 32, gauss, 0.03895
40, 7.0, 1, 1, 8, 32, gauss, 0.0399
40, 0.5, 1, 2, 8, 32, gauss, 0.0345
40, 5.0, 1, 10, 12, 32, gauss, 0.11185
40, 0.5, 1, 5, 8, 32, gauss, 0.0358
40, 2.5, 1, 6, 12, 32, gauss, 0.1244
40, 5.5, 1, 11, 12, 32, gauss, 0.1187
40, 3.0, 1, 2, 8, 32, gauss, 0.03985
40, 6.0, 1, 6, 12, 32, gauss, 0.12735
40, 6.5, 1, 2, 16, 32, gauss, 0.2376
40, 5.5, 1, 9, 16, 32, gauss, 0.21985
40, 6.0, 1, 11, 12, 32, gauss, 0.11205
40, 0.0, 1, 2, 12, 32, gauss, 0.115
40, 4.5, 1, 6, 12, 32, gauss, 0.12465
40, 4.5, 1, 14, 12, 32, gauss, 0.1089
40, 7.0, 1, 7, 12, 32, gauss, 0.12225
40, 0.0, 1, 13, 16, 32, gauss, 0.2336
40, 4.0, 1, 12, 12, 32, gauss, 0.11545
40, 1.5, 1, 5, 12, 32, gauss, 0.1278
40, 1.0, 1, 7, 8, 32, gauss, 0.0383
40, 2.5, 1, 8, 8, 32, gauss, 0.037
