10, 8.24621125124
2, 1.41421356237
8, 5.65685424949
12, 8.94427191
16, 11.313708499
6, 4.472135955
12, 8.48528137424
10, 8.24621125124
10, 7.61577310586
8, 6.32455532034
2, 1.41421356237
2, 1.41421356237
10, 7.21110255093
8, 7.07106781187
14, 11.401754251
2, 2.0
6, 6.0
6, 4.24264068712
8, 5.83095189485
2, 1.41421356237
4, 3.16227766017
10, 7.21110255093
8, 6.32455532034
10, 7.61577310586
8, 7.07106781187
8, 6.32455532034
10, 7.21110255093
4, 2.82842712475
8, 6.32455532034
2, 1.41421356237
4, 3.16227766017
4, 3.16227766017
4, 3.16227766017
14, 10.7703296143
6, 5.09901951359
4, 3.16227766017
8, 5.83095189485
6, 5.09901951359
4, 4.0
12, 8.60232526704
16, 11.401754251
8, 5.65685424949
10, 7.21110255093
8, 5.83095189485
8, 5.83095189485
12, 8.94427191
6, 4.472135955
12, 8.60232526704
8, 5.83095189485
6, 6.0
10, 7.21110255093
4, 3.16227766017
4, 2.82842712475
8, 5.83095189485
10, 7.07106781187
8, 7.07106781187
6, 5.09901951359
4, 4.0
2, 2.0
16, 11.313708499
6, 5.09901951359
4, 2.82842712475
14, 10.0
8, 8.0
4, 3.16227766017
8, 5.83095189485
2, 1.41421356237
8, 5.83095189485
10, 8.24621125124
4, 3.16227766017
6, 4.472135955
10, 9.05538513814
10, 9.05538513814
8, 5.65685424949
4, 3.16227766017
10, 7.21110255093
6, 5.09901951359
8, 5.83095189485
8, 5.83095189485
6, 4.24264068712
12, 10.1980390272
16, 11.313708499
8, 6.32455532034
8, 6.32455532034
4, 3.16227766017
4, 2.82842712475
6, 5.09901951359
6, 4.472135955
4, 4.0
4, 3.16227766017
6, 5.09901951359
6, 5.09901951359
12, 8.60232526704
2, 2.0
0, 0.0
8, 6.32455532034
8, 6.32455532034
8, 5.65685424949
6, 5.09901951359
2, 2.0
2, 2.0
2, 2.0
8, 5.83095189485
10, 7.21110255093
6, 4.472135955
4, 4.0
4, 4.0
10, 7.61577310586
2, 2.0
10, 7.21110255093
2, 1.41421356237
8, 6.32455532034
4, 4.0
4, 2.82842712475
2, 2.0
4, 3.16227766017
6, 6.0
8, 6.32455532034
2, 1.41421356237
8, 5.83095189485
8, 5.83095189485
2, 1.41421356237
6, 4.472135955
10, 7.21110255093
6, 5.09901951359
4, 3.16227766017
4, 3.16227766017
2, 2.0
2, 2.0
6, 4.24264068712
4, 3.16227766017
2, 2.0
0, 0.0
10, 10.0
4, 3.16227766017
8, 5.65685424949
6, 5.09901951359
6, 4.24264068712
4, 4.0
8, 8.0
6, 4.472135955
6, 5.09901951359
2, 2.0
2, 1.41421356237
2, 1.41421356237
8, 6.32455532034
4, 3.16227766017
6, 6.0
2, 1.41421356237
2, 1.41421356237
2, 2.0
2, 1.41421356237
10, 7.21110255093
8, 5.83095189485
4, 3.16227766017
8, 5.83095189485
12, 8.60232526704
4, 4.0
2, 2.0
10, 7.61577310586
4, 3.16227766017
2, 2.0
6, 4.472135955
6, 4.472135955
8, 5.83095189485
8, 8.0
2, 2.0
4, 3.16227766017
6, 4.472135955
8, 6.32455532034
10, 7.21110255093
10, 8.24621125124
4, 2.82842712475
2, 2.0
8, 6.32455532034
8, 5.83095189485
2, 2.0
12, 8.94427191
8, 5.83095189485
4, 3.16227766017
6, 5.09901951359
8, 6.32455532034
8, 5.83095189485
4, 2.82842712475
8, 7.07106781187
8, 6.32455532034
6, 5.09901951359
6, 4.472135955
8, 5.65685424949
6, 4.24264068712
4, 3.16227766017
10, 8.24621125124
4, 2.82842712475
4, 4.0
8, 6.32455532034
8, 6.32455532034
6, 4.472135955
8, 8.0
6, 5.09901951359
10, 7.07106781187
2, 2.0
8, 5.83095189485
4, 3.16227766017
10, 7.61577310586
6, 4.24264068712
2, 2.0
10, 9.05538513814
14, 10.0
8, 7.07106781187
4, 2.82842712475
6, 4.472135955
4, 3.16227766017
8, 5.83095189485
8, 6.32455532034
4, 4.0
8, 5.83095189485
8, 5.65685424949
4, 4.0
2, 2.0
8, 7.07106781187
2, 1.41421356237
12, 8.48528137424
10, 7.21110255093
4, 2.82842712475
6, 4.472135955
6, 5.09901951359
8, 5.65685424949
8, 5.83095189485
0, 0.0
6, 5.09901951359
6, 4.472135955
8, 8.0
6, 5.09901951359
2, 2.0
8, 7.07106781187
10, 7.21110255093
6, 4.472135955
2, 2.0
4, 3.16227766017
2, 1.41421356237
10, 7.61577310586
8, 6.32455532034
8, 5.83095189485
10, 7.61577310586
4, 2.82842712475
6, 5.09901951359
8, 5.83095189485
6, 4.472135955
4, 4.0
10, 7.21110255093
8, 7.07106781187
8, 6.32455532034
4, 3.16227766017
2, 1.41421356237
8, 6.32455532034
2, 2.0
8, 5.83095189485
6, 4.24264068712
4, 3.16227766017
4, 3.16227766017
4, 3.16227766017
10, 8.24621125124
8, 5.83095189485
2, 1.41421356237
4, 4.0
2, 1.41421356237
2, 1.41421356237
4, 2.82842712475
2, 1.41421356237
8, 7.07106781187
4, 4.0
8, 5.65685424949
8, 5.83095189485
2, 1.41421356237
10, 7.61577310586
4, 3.16227766017
2, 1.41421356237
6, 4.24264068712
8, 6.32455532034
6, 5.09901951359
16, 11.401754251
6, 4.472135955
6, 4.472135955
10, 8.24621125124
6, 4.24264068712
4, 4.0
8, 7.07106781187
14, 10.295630141
6, 5.09901951359
6, 4.472135955
4, 2.82842712475
10, 7.61577310586
4, 3.16227766017
4, 3.16227766017
6, 4.24264068712
2, 1.41421356237
4, 2.82842712475
6, 4.472135955
4, 4.0
4, 4.0
4, 3.16227766017
4, 3.16227766017
4, 3.16227766017
8, 5.83095189485
2, 2.0
2, 2.0
6, 4.472135955
2, 2.0
10, 7.07106781187
4, 3.16227766017
8, 7.07106781187
4, 2.82842712475
2, 2.0
16, 11.401754251
12, 8.60232526704
4, 3.16227766017
2, 2.0
14, 10.295630141
6, 4.472135955
6, 4.472135955
20, 15.2315462117
8, 5.83095189485
14, 9.89949493661
6, 4.24264068712
2, 2.0
6, 5.09901951359
6, 4.472135955
6, 5.09901951359
8, 6.32455532034
0, 0.0
2, 1.41421356237
10, 7.21110255093
8, 7.07106781187
4, 3.16227766017
8, 5.83095189485
4, 3.16227766017
8, 6.32455532034
10, 7.61577310586
0, 0.0
10, 7.61577310586
4, 3.16227766017
10, 7.21110255093
2, 2.0
10, 7.21110255093
6, 4.472135955
6, 5.09901951359
8, 6.32455532034
2, 2.0
0, 0.0
6, 6.0
6, 4.24264068712
18, 12.7279220614
2, 2.0
2, 1.41421356237
10, 7.21110255093
14, 10.0
4, 3.16227766017
2, 2.0
6, 4.472135955
2, 2.0
10, 8.24621125124
12, 8.94427191
8, 7.07106781187
8, 5.65685424949
4, 3.16227766017
8, 7.07106781187
2, 1.41421356237
4, 3.16227766017
10, 8.24621125124
6, 4.472135955
8, 5.83095189485
6, 5.09901951359
4, 2.82842712475
8, 6.32455532034
4, 2.82842712475
2, 1.41421356237
6, 4.472135955
6, 5.09901951359
4, 2.82842712475
8, 7.07106781187
6, 5.09901951359
6, 6.0
10, 7.21110255093
6, 4.24264068712
12, 8.48528137424
10, 10.0
8, 7.07106781187
4, 3.16227766017
0, 0.0
2, 2.0
6, 5.09901951359
2, 1.41421356237
10, 7.21110255093
6, 4.472135955
8, 7.07106781187
8, 8.0
2, 1.41421356237
6, 6.0
14, 10.0
12, 8.94427191
6, 6.0
6, 5.09901951359
8, 7.07106781187
2, 1.41421356237
8, 5.83095189485
8, 8.0
10, 7.61577310586
12, 11.0453610172
12, 8.94427191
4, 3.16227766017
8, 5.65685424949
6, 4.24264068712
6, 4.472135955
8, 5.83095189485
4, 3.16227766017
4, 3.16227766017
4, 2.82842712475
8, 6.32455532034
6, 4.24264068712
4, 4.0
6, 5.09901951359
14, 10.0
4, 4.0
8, 7.07106781187
10, 9.05538513814
2, 1.41421356237
2, 1.41421356237
8, 6.32455532034
8, 6.32455532034
6, 4.472135955
8, 6.32455532034
6, 4.24264068712
4, 3.16227766017
4, 2.82842712475
2, 1.41421356237
4, 3.16227766017
6, 4.472135955
2, 1.41421356237
6, 4.472135955
4, 3.16227766017
6, 4.472135955
2, 2.0
4, 3.16227766017
4, 3.16227766017
2, 2.0
6, 6.0
2, 1.41421356237
8, 6.32455532034
4, 3.16227766017
6, 5.09901951359
10, 7.61577310586
10, 9.05538513814
6, 4.24264068712
2, 1.41421356237
2, 1.41421356237
10, 7.21110255093
8, 7.07106781187
18, 12.8062484749
6, 4.24264068712
12, 8.60232526704
2, 1.41421356237
4, 2.82842712475
10, 9.05538513814
6, 4.24264068712
6, 4.472135955
16, 12.0830459736
4, 4.0
4, 3.16227766017
2, 1.41421356237
6, 5.09901951359
10, 8.24621125124
10, 8.24621125124
4, 3.16227766017
4, 2.82842712475
10, 7.21110255093
2, 2.0
10, 9.05538513814
8, 7.07106781187
8, 5.65685424949
4, 3.16227766017
6, 4.472135955
2, 2.0
4, 3.16227766017
12, 10.1980390272
2, 2.0
4, 4.0
4, 4.0
10, 9.05538513814
6, 4.24264068712
6, 4.24264068712
4, 3.16227766017
10, 7.07106781187
12, 8.60232526704
8, 6.32455532034
6, 5.09901951359
8, 7.07106781187
4, 3.16227766017
2, 1.41421356237
8, 5.83095189485
4, 3.16227766017
10, 9.05538513814
2, 2.0
8, 8.0
6, 6.0
8, 5.83095189485
8, 5.83095189485
2, 2.0
8, 5.83095189485
8, 5.65685424949
4, 4.0
12, 9.48683298051
10, 7.61577310586
6, 4.472135955
10, 7.21110255093
8, 7.07106781187
4, 3.16227766017
8, 7.07106781187
6, 4.472135955
8, 7.07106781187
4, 2.82842712475
10, 7.21110255093
6, 4.24264068712
2, 2.0
4, 3.16227766017
16, 11.401754251
6, 5.09901951359
6, 4.24264068712
4, 3.16227766017
12, 8.48528137424
8, 5.65685424949
4, 3.16227766017
8, 8.0
12, 8.94427191
12, 11.0453610172
6, 6.0
4, 3.16227766017
6, 4.24264068712
6, 5.09901951359
4, 3.16227766017
8, 5.65685424949
4, 2.82842712475
6, 4.24264068712
4, 3.16227766017
6, 6.0
2, 2.0
8, 8.0
6, 4.472135955
12, 10.1980390272
8, 5.65685424949
6, 4.24264068712
2, 1.41421356237
4, 3.16227766017
4, 3.16227766017
10, 8.24621125124
14, 10.0
2, 1.41421356237
6, 5.09901951359
4, 3.16227766017
8, 5.65685424949
10, 7.21110255093
0, 0.0
4, 4.0
4, 3.16227766017
2, 1.41421356237
2, 1.41421356237
4, 2.82842712475
