L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 6.0, 1, 2, 16, 32, gauss, 0.247659574468
40, 7.0, 1, 6, 16, 32, gauss, 0.244680851064
40, 4.0, 1, 10, 16, 32, gauss, 0.220638297872
40, 6.5, 1, 14, 16, 32, gauss, 0.236170212766
40, 4.5, 1, 3, 16, 32, gauss, 0.21914893617
40, 2.5, 1, 12, 16, 32, gauss, 0.226595744681
40, 3.5, 1, 1, 16, 32, gauss, 0.235531914894
40, 1.5, 1, 8, 16, 32, gauss, 0.234255319149
40, 1.0, 1, 14, 16, 32, gauss, 0.227553191489
40, 6.0, 1, 5, 16, 32, gauss, 0.234361702128
40, 3.5, 1, 3, 16, 32, gauss, 0.233723404255
40, 3.5, 1, 12, 16, 32, gauss, 0.22585106383
40, 6.0, 1, 16, 16, 32, gauss, 0.213723404255
40, 1.0, 1, 6, 16, 32, gauss, 0.240638297872
40, 7.5, 1, 2, 16, 32, gauss, 0.251489361702
40, 0.5, 1, 5, 16, 32, gauss, 0.236063829787
40, 1.5, 1, 10, 16, 32, gauss, 0.231489361702
40, 6.0, 1, 11, 16, 32, gauss, 0.218510638298
40, 5.0, 1, 11, 16, 32, gauss, 0.209893617021
40, 2.5, 1, 13, 16, 32, gauss, 0.218723404255
40, 2.5, 1, 8, 16, 32, gauss, 0.226382978723
40, 4.5, 1, 9, 16, 32, gauss, 0.214361702128
40, 3.0, 1, 5, 16, 32, gauss, 0.238191489362
40, 1.5, 1, 1, 16, 32, gauss, 0.230638297872
40, 1.0, 1, 9, 16, 32, gauss, 0.228510638298
40, 4.5, 1, 7, 16, 32, gauss, 0.208936170213
40, 6.0, 1, 14, 16, 32, gauss, 0.219680851064
40, 0.5, 1, 1, 16, 32, gauss, 0.223936170213
40, 5.5, 1, 2, 16, 32, gauss, 0.22914893617
40, 2.5, 1, 11, 16, 32, gauss, 0.217234042553
40, 3.5, 1, 4, 16, 32, gauss, 0.233723404255
40, 1.0, 1, 1, 16, 32, gauss, 0.230425531915
40, 1.5, 1, 3, 16, 32, gauss, 0.236914893617
40, 5.5, 1, 6, 16, 32, gauss, 0.220425531915
40, 5.5, 1, 5, 16, 32, gauss, 0.219680851064
40, 3.0, 1, 7, 16, 32, gauss, 0.214787234043
40, 1.5, 1, 13, 16, 32, gauss, 0.235531914894
40, 6.0, 1, 12, 16, 32, gauss, 0.224787234043
40, 3.5, 1, 10, 16, 32, gauss, 0.217234042553
40, 2.5, 1, 5, 16, 32, gauss, 0.230212765957
40, 4.0, 1, 2, 16, 32, gauss, 0.24170212766
40, 3.0, 1, 6, 16, 32, gauss, 0.235106382979
40, 0.5, 1, 12, 16, 32, gauss, 0.24085106383
40, 3.5, 1, 16, 16, 32, gauss, 0.206808510638
40, 0.0, 1, 1, 16, 32, gauss, 0.230957446809
40, 3.0, 1, 12, 16, 32, gauss, 0.219893617021
40, 2.5, 1, 15, 16, 32, gauss, 0.222127659574
40, 2.0, 1, 16, 16, 32, gauss, 0.222659574468
40, 0.5, 1, 3, 16, 32, gauss, 0.227659574468
40, 1.0, 1, 8, 16, 32, gauss, 0.230531914894
40, 7.5, 1, 7, 16, 32, gauss, 0.252765957447
40, 2.0, 1, 11, 16, 32, gauss, 0.226489361702
40, 3.0, 1, 14, 16, 32, gauss, 0.217765957447
40, 6.5, 1, 11, 16, 32, gauss, 0.233085106383
40, 7.0, 1, 4, 16, 32, gauss, 0.239468085106
40, 2.0, 1, 7, 16, 32, gauss, 0.237978723404
40, 5.0, 1, 3, 16, 32, gauss, 0.227978723404
40, 0.0, 1, 7, 16, 32, gauss, 0.24585106383
40, 3.0, 1, 11, 16, 32, gauss, 0.22
40, 4.5, 1, 12, 16, 32, gauss, 0.203510638298
40, 4.5, 1, 4, 16, 32, gauss, 0.233404255319
40, 0.5, 1, 7, 16, 32, gauss, 0.240425531915
40, 0.0, 1, 4, 16, 32, gauss, 0.230957446809
40, 1.5, 1, 6, 16, 32, gauss, 0.24414893617
40, 5.0, 1, 1, 16, 32, gauss, 0.235
40, 2.0, 1, 6, 16, 32, gauss, 0.233723404255
40, 3.5, 1, 6, 16, 32, gauss, 0.236276595745
40, 0.5, 1, 4, 16, 32, gauss, 0.233936170213
40, 1.5, 1, 14, 16, 32, gauss, 0.228936170213
40, 2.5, 1, 16, 16, 32, gauss, 0.214680851064
40, 2.0, 1, 13, 16, 32, gauss, 0.223617021277
40, 6.0, 1, 4, 16, 32, gauss, 0.225319148936
40, 7.0, 1, 5, 16, 32, gauss, 0.242765957447
40, 7.5, 1, 6, 16, 32, gauss, 0.259574468085
40, 7.5, 1, 10, 16, 32, gauss, 0.262553191489
40, 4.5, 1, 6, 16, 32, gauss, 0.221063829787
40, 7.0, 1, 14, 16, 32, gauss, 0.243829787234
40, 5.5, 1, 4, 16, 32, gauss, 0.225531914894
40, 0.5, 1, 6, 16, 32, gauss, 0.237659574468
40, 1.5, 1, 5, 16, 32, gauss, 0.240212765957
40, 0.5, 1, 8, 16, 32, gauss, 0.253085106383
40, 3.5, 1, 2, 16, 32, gauss, 0.233510638298
40, 7.0, 1, 13, 16, 32, gauss, 0.242978723404
40, 5.0, 1, 8, 16, 32, gauss, 0.209255319149
40, 2.0, 1, 15, 16, 32, gauss, 0.220319148936
40, 0.5, 1, 13, 16, 32, gauss, 0.237446808511
40, 4.0, 1, 16, 16, 32, gauss, 0.218085106383
40, 2.0, 1, 9, 16, 32, gauss, 0.225531914894
40, 2.0, 1, 10, 16, 32, gauss, 0.231170212766
40, 4.0, 1, 15, 16, 32, gauss, 0.211595744681
40, 4.0, 1, 12, 16, 32, gauss, 0.209893617021
40, 0.5, 1, 15, 16, 32, gauss, 0.217446808511
40, 5.5, 1, 9, 16, 32, gauss, 0.215
40, 4.0, 1, 4, 16, 32, gauss, 0.238404255319
40, 2.0, 1, 8, 16, 32, gauss, 0.224680851064
