 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist
11.52,    1,    0.04,    0.2,    11.3205524686,	3.63729292929
23.04,    1,    0.24,    0.48,    11.8379194392,	5.28967549017
34.56,    1,    0.26,    0.5,    11.925897993,	5.47740046634
46.08,    1,    0.34,    0.44,    12.0306659306,	5.65472361443
57.6,    1,    0.36,    0.46,    12.0642878094,	5.54475889584
69.12,    1,    0.32,    0.46,    12.1126960979,	5.27775853222
80.64,    1,    0.32,    0.48,    12.1242387388,	5.14295661434
92.16,    1,    0.4,    0.56,    12.1167601006,	4.95471984864
