 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist, expected len
1,    56,    0.0038,    0.002,    15.6606934764,    2.16206360583,    4
1,    60,    0.0098,    0.0068,    16.3268135117,    2.15308486568,    4
1,    64,    0.035,    0.0292,    16.7764500883,    2.15156657606,    4
1,    0,    0.0,    0.0,    0.0,    0,    5
1,    4,    0.0,    0.0,    1.49005613145,    1.82976666667,    5
1,    8,    0.0,    0.0,    2.57101144499,    2.08422333333,    5
1,    12,    0.0,    0.0,    3.82029834134,    2.18042809524,    5
1,    16,    0.0,    0.0,    5.0656737905,    2.14813698413,    5
1,    20,    0.0002,    0.0,    6.17359700285,    2.15525848485,    5
1,    24,    0.0,    0.0,    7.45675877784,    2.16982662338,    5
1,    28,    0.0002,    0.0,    8.63580617144,    2.14555235098,    5
1,    32,    0.0,    0.0,    9.81009099037,    2.15544244626,    5
1,    36,    0.0,    0.0,    10.8885667949,    2.15388392398,    5
1,    40,    0.0,    0.0,    11.9919804445,    2.16963556174,    5
1,    44,    0.0,    0.0,    13.0639141224,    2.15562969724,    5
1,    48,    0.001,    0.0,    14.0264810822,    2.16351345595,    5
1,    52,    0.0004,    0.0,    14.9028749054,    2.16579280269,    5
1,    56,    0.004,    0.0016,    15.5972224972,    2.14685866322,    5
1,    60,    0.0152,    0.0108,    16.2642380999,    2.15324317826,    5
1,    0,    0.0,    0.0,    0.0,    0,    6
1,    4,    0.0,    0.0,    1.56352927011,    1.84076666667,    6
1,    8,    0.0,    0.0,    2.5956359909,    2.14132666667,    6
1,    12,    0.0002,    0.0,    3.77937364429,    2.2168752381,    6
1,    16,    0.0006,    0.0,    5.04395063432,    2.20070722222,    6
1,    20,    0.0008,    0.0002,    6.21000631026,    2.21716368687,    6
1,    24,    0.0008,    0.0004,    7.42160715985,    2.21906108669,    6
1,    28,    0.0014,    0.0002,    8.57577808717,    2.21588864802,    6
1,    32,    0.0028,    0.0004,    9.73015079825,    2.20879999393,    6
1,    36,    0.0008,    0.0004,    10.8555334418,    2.21078364563,    6
1,    40,    0.0024,    0.0,    11.9533537707,    2.21238685075,    6
