anyons, CorrLen, exp len, q1 failure, q2 failure 
28, 1,    0, 0.0,  0.0
30, 1,    0, 0.0,  0.0
32, 1,    0, 0.0,  0.0
34, 1,    0, 0.0,  0.0
36, 1,    0, 0.0,  0.0
38, 1,    0, 0.0,  0.0
40, 1,    0, 0.0,  0.0
42, 1,    0, 0.1,  0.1
44, 1,    0, 0.0,  0.0
46, 1,    0, 0.0,  0.0
48, 1,    0, 0.0,  0.0
50, 1,    0, 0.1,  0.1
52, 1,    0, 0.0,  0.0
54, 1,    0, 0.3,  0.0
56, 1,    0, 0.1,  0.0
