 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist
0.5,    1,    0.0,    0.01,    0.451488888889,	0.434166666667
1.0,    1,    0.0,    0.0,    1.16597222222,	0.903333333333
1.5,    1,    0.03,    0.02,    1.43188888889,	1.07933333333
2.0,    1,    0.06,    0.05,    1.86509869615,	1.16142857143
2.5,    1,    0.06,    0.19,    1.93910833333,	1.2355
3.0,    1,    0.25,    0.18,    2.03025096372,	1.25302380952
3.5,    1,    0.29,    0.34,    2.12643090278,	1.26444047619
4.0,    1,    0.23,    0.37,    2.16606069854,	1.21569047619
